Configuration;Retail.Price;Screen.Size..Inches.;Battery.Life..Hours.;RAM..GB.;Processor.Speeds..GHz.;Integrated.Wireless.;HD.Size..GB.;Bundled.Applications.;Bought
308;485;15;6;1;2;Yes;80;No;1
221;505;15;5;2;2;No;120;Yes;0
14;360;15;4;1;1,5;No;120;No;1
212;455;15;5;2;2;Yes;80;No;0
65;445;15;4;2;2;Yes;40;Yes;0
339;560;15;6;2;1,5;Yes;80;Yes;0
197;500;15;5;2;1,5;Yes;120;Yes;1
219;485;15;5;2;2;No;80;Yes;1
152;460;15;5;1;1,5;Yes;300;No;0
307;535;15;6;1;2;Yes;80;Yes;1
59;440;15;4;2;1,5;No;80;Yes;0
78;435;15;4;2;2;No;120;No;0
9;350;15;4;1;1,5;No;40;Yes;1
176;465;15;5;1;2;No;300;No;1
307;535;15;6;1;2;Yes;80;Yes;0
217;445;15;5;2;2;No;40;Yes;1
70;455;15;4;2;2;Yes;120;No;0
53;480;15;4;2;1,5;Yes;120;Yes;1
368;595;15;6;2;2;No;300;No;1
345;500;15;6;2;1,5;No;40;Yes;0
165;475;15;5;1;2;Yes;120;Yes;0
366;535;15;6;2;2;No;120;No;0
29;435;15;4;1;2;No;120;Yes;0
307;535;15;6;1;2;Yes;80;Yes;1
320;545;15;6;1;2;No;300;No;0
76;415;15;4;2;2;No;80;No;0
15;470;15;4;1;1,5;No;300;Yes;1
69;505;15;4;2;2;Yes;120;Yes;1
211;505;15;5;2;2;Yes;80;Yes;1
209;465;15;5;2;2;Yes;40;Yes;0
21;455;15;4;1;2;Yes;120;Yes;1
70;455;15;4;2;2;Yes;120;No;1
56;490;15;4;2;1,5;Yes;300;No;0
224;515;15;5;2;2;No;300;No;1
7;490;15;4;1;1,5;Yes;300;Yes;1
212;455;15;5;2;2;Yes;80;No;0
302;460;15;6;1;1,5;No;120;No;0
338;470;15;6;2;1,5;Yes;40;No;1
149;450;15;5;1;1,5;Yes;120;Yes;0
201;420;15;5;2;1,5;No;40;Yes;0
350;510;15;6;2;1,5;No;120;No;1
30;385;15;4;1;2;No;120;No;0
305;495;15;6;1;2;Yes;40;Yes;1
305;495;15;6;1;2;Yes;40;Yes;0
164;405;15;5;1;2;Yes;80;No;1
362;475;15;6;2;2;No;40;No;0
163;455;15;5;1;2;Yes;80;Yes;1
32;445;15;4;1;2;No;300;No;1
354;495;15;6;2;2;Yes;40;No;0
311;615;15;6;1;2;Yes;300;Yes;1
347;540;15;6;2;1,5;No;80;Yes;0
211;505;15;5;2;2;Yes;80;Yes;1
347;540;15;6;2;1,5;No;80;Yes;0
29;435;15;4;1;2;No;120;Yes;0
289;470;15;6;1;1,5;Yes;40;Yes;0
196;430;15;5;2;1,5;Yes;80;No;0
310;505;15;6;1;2;Yes;120;No;1
294;480;15;6;1;1,5;Yes;120;No;1
10;300;15;4;1;1,5;No;40;No;0
12;340;15;4;1;1,5;No;80;No;1
209;465;15;5;2;2;Yes;40;Yes;0
297;450;15;6;1;1,5;No;40;Yes;1
355;585;15;6;2;2;Yes;80;Yes;0
198;450;15;5;2;1,5;Yes;120;No;0
354;495;15;6;2;2;Yes;40;No;0
212;455;15;5;2;2;Yes;80;No;0
303;570;15;6;1;1,5;No;300;Yes;1
346;450;15;6;2;1,5;No;40;No;0
203;460;15;5;2;1,5;No;80;Yes;1
292;460;15;6;1;1,5;Yes;80;No;0
168;485;15;5;1;2;Yes;300;No;1
210;415;15;5;2;2;Yes;40;No;1
206;430;15;5;2;1,5;No;120;No;0
19;435;15;4;1;2;Yes;80;Yes;1
363;565;15;6;2;2;No;80;Yes;1
64;470;15;4;2;1,5;No;300;No;0
305;495;15;6;1;2;Yes;40;Yes;1
302;460;15;6;1;1,5;No;120;No;0
320;545;15;6;1;2;No;300;No;1
19;435;15;4;1;2;Yes;80;Yes;0
70;455;15;4;2;2;Yes;120;No;0
318;485;15;6;1;2;No;120;No;0
210;415;15;5;2;2;Yes;40;No;0
52;410;15;4;2;1,5;Yes;80;No;1
214;475;15;5;2;2;Yes;120;No;0
149;450;15;5;1;1,5;Yes;120;Yes;0
356;535;15;6;2;2;Yes;80;No;1
311;615;15;6;1;2;Yes;300;Yes;1
306;445;15;6;1;2;Yes;40;No;0
346;450;15;6;2;1,5;No;40;No;0
145;390;15;5;1;1,5;Yes;40;Yes;0
362;475;15;6;2;2;No;40;No;1
310;505;15;6;1;2;Yes;120;No;1
346;450;15;6;2;1,5;No;40;No;0
8;440;15;4;1;1,5;Yes;300;No;1
56;490;15;4;2;1,5;Yes;300;No;1
77;485;15;4;2;2;No;120;Yes;1
358;555;15;6;2;2;Yes;120;No;0
354;495;15;6;2;2;Yes;40;No;1
221;505;15;5;2;2;No;120;Yes;1
7;490;15;4;1;1,5;Yes;300;Yes;0
298;400;15;6;1;1,5;No;40;No;1
293;530;15;6;1;1,5;Yes;120;Yes;0
70;455;15;4;2;2;Yes;120;No;1
159;490;15;5;1;1,5;No;300;Yes;1
214;475;15;5;2;2;Yes;120;No;0
66;395;15;4;2;2;Yes;40;No;0
297;450;15;6;1;1,5;No;40;Yes;0
320;545;15;6;1;2;No;300;No;1
292;460;15;6;1;1,5;Yes;80;No;1
15;470;15;4;1;1,5;No;300;Yes;1
170;345;15;5;1;2;No;40;No;0
162;365;15;5;1;2;Yes;40;No;0
292;460;15;6;1;1,5;Yes;80;No;0
61;460;15;4;2;1,5;No;120;Yes;0
20;385;15;4;1;2;Yes;80;No;1
223;565;15;5;2;2;No;300;Yes;1
342;530;15;6;2;1,5;Yes;120;No;0
207;540;15;5;2;1,5;No;300;Yes;1
319;595;15;6;1;2;No;300;Yes;0
15;470;15;4;1;1,5;No;300;Yes;1
345;500;15;6;2;1,5;No;40;Yes;1
315;515;15;6;1;2;No;80;Yes;0
356;535;15;6;2;2;Yes;80;No;1
207;540;15;5;2;1,5;No;300;Yes;0
341;580;15;6;2;1,5;Yes;120;Yes;0
301;510;15;6;1;1,5;No;120;Yes;0
176;465;15;5;1;2;No;300;No;0
168;485;15;5;1;2;Yes;300;No;1
211;505;15;5;2;2;Yes;80;Yes;1
344;590;15;6;2;1,5;Yes;300;No;0
353;545;15;6;2;2;Yes;40;Yes;1
51;460;15;4;2;1,5;Yes;80;Yes;1
173;455;15;5;1;2;No;120;Yes;0
149;450;15;5;1;1,5;Yes;120;Yes;1
79;545;15;4;2;2;No;300;Yes;0
293;530;15;6;1;1,5;Yes;120;Yes;1
292;460;15;6;1;1,5;Yes;80;No;0
204;410;15;5;2;1,5;No;80;No;1
362;475;15;6;2;2;No;40;No;0
156;360;15;5;1;1,5;No;80;No;0
354;495;15;6;2;2;Yes;40;No;1
175;515;15;5;1;2;No;300;Yes;0
161;415;15;5;1;2;Yes;40;Yes;0
215;585;15;5;2;2;Yes;300;Yes;1
368;595;15;6;2;2;No;300;No;0
361;525;15;6;2;2;No;40;Yes;0
222;455;15;5;2;2;No;120;No;1
63;520;15;4;2;1,5;No;300;Yes;1
357;605;15;6;2;2;Yes;120;Yes;0
350;510;15;6;2;1,5;No;120;No;1
338;470;15;6;2;1,5;Yes;40;No;1
303;570;15;6;1;1,5;No;300;Yes;1
312;565;15;6;1;2;Yes;300;No;1
350;510;15;6;2;1,5;No;120;No;1
209;465;15;5;2;2;Yes;40;Yes;1
154;320;15;5;1;1,5;No;40;No;0
308;485;15;6;1;2;Yes;80;No;1
176;465;15;5;1;2;No;300;No;0
68;435;15;4;2;2;Yes;80;No;0
306;445;15;6;1;2;Yes;40;No;0
197;500;15;5;2;1,5;Yes;120;Yes;1
165;475;15;5;1;2;Yes;120;Yes;0
353;545;15;6;2;2;Yes;40;Yes;0
338;470;15;6;2;1,5;Yes;40;No;1
316;465;15;6;1;2;No;80;No;0
11;390;15;4;1;1,5;No;80;Yes;0
175;515;15;5;1;2;No;300;Yes;1
147;430;15;5;1;1,5;Yes;80;Yes;0
64;470;15;4;2;1,5;No;300;No;0
199;560;15;5;2;1,5;Yes;300;Yes;1
78;435;15;4;2;2;No;120;No;1
166;425;15;5;1;2;Yes;120;No;1
337;520;15;6;2;1,5;Yes;40;Yes;1
23;515;15;4;1;2;Yes;300;Yes;1
368;595;15;6;2;2;No;300;No;1
318;485;15;6;1;2;No;120;No;0
308;485;15;6;1;2;Yes;80;No;0
293;530;15;6;1;1,5;Yes;120;Yes;0
67;485;15;4;2;2;Yes;80;Yes;1
297;450;15;6;1;1,5;No;40;Yes;1
165;475;15;5;1;2;Yes;120;Yes;0
25;375;15;4;1;2;No;40;Yes;0
63;520;15;4;2;1,5;No;300;Yes;1
320;545;15;6;1;2;No;300;No;0
75;465;15;4;2;2;No;80;Yes;0
149;450;15;5;1;1,5;Yes;120;Yes;0
338;470;15;6;2;1,5;Yes;40;No;1
23;515;15;4;1;2;Yes;300;Yes;0
317;535;15;6;1;2;No;120;Yes;1
364;515;15;6;2;2;No;80;No;0
320;545;15;6;1;2;No;300;No;0
175;515;15;5;1;2;No;300;Yes;0
31;495;15;4;1;2;No;300;Yes;0
151;510;15;5;1;1,5;Yes;300;Yes;0
209;465;15;5;2;2;Yes;40;Yes;1
350;510;15;6;2;1,5;No;120;No;1
11;390;15;4;1;1,5;No;80;Yes;0
349;560;15;6;2;1,5;No;120;Yes;0
348;490;15;6;2;1,5;No;80;No;1
212;455;15;5;2;2;Yes;80;No;1
356;535;15;6;2;2;Yes;80;No;0
28;365;15;4;1;2;No;80;No;0
21;455;15;4;1;2;Yes;120;Yes;0
175;515;15;5;1;2;No;300;Yes;1
19;435;15;4;1;2;Yes;80;Yes;0
59;440;15;4;2;1,5;No;80;Yes;0
320;545;15;6;1;2;No;300;No;1
161;415;15;5;1;2;Yes;40;Yes;1
340;510;15;6;2;1,5;Yes;80;No;0
355;585;15;6;2;2;Yes;80;Yes;0
67;485;15;4;2;2;Yes;80;Yes;1
51;460;15;4;2;1,5;Yes;80;Yes;1
348;490;15;6;2;1,5;No;80;No;0
24;465;15;4;1;2;Yes;300;No;0
216;535;15;5;2;2;Yes;300;No;0
304;520;15;6;1;1,5;No;300;No;0
356;535;15;6;2;2;Yes;80;No;0
214;475;15;5;2;2;Yes;120;No;0
352;570;15;6;2;1,5;No;300;No;0
319;595;15;6;1;2;No;300;Yes;1
2;320;15;4;1;1,5;Yes;40;No;0
69;505;15;4;2;2;Yes;120;Yes;1
318;485;15;6;1;2;No;120;No;0
70;455;15;4;2;2;Yes;120;No;1
64;470;15;4;2;1,5;No;300;No;1
295;590;15;6;1;1,5;Yes;300;Yes;0
19;435;15;4;1;2;Yes;80;Yes;1
209;465;15;5;2;2;Yes;40;Yes;1
28;365;15;4;1;2;No;80;No;1
290;420;15;6;1;1,5;Yes;40;No;1
8;440;15;4;1;1,5;Yes;300;No;0
340;510;15;6;2;1,5;Yes;80;No;1
357;605;15;6;2;2;Yes;120;Yes;0
296;540;15;6;1;1,5;Yes;300;No;1
212;455;15;5;2;2;Yes;80;No;0
167;535;15;5;1;2;Yes;300;Yes;0
315;515;15;6;1;2;No;80;Yes;1
77;485;15;4;2;2;No;120;Yes;1
24;465;15;4;1;2;Yes;300;No;0
209;465;15;5;2;2;Yes;40;Yes;1
355;585;15;6;2;2;Yes;80;Yes;0
211;505;15;5;2;2;Yes;80;Yes;1
200;510;15;5;2;1,5;Yes;300;No;0
318;485;15;6;1;2;No;120;No;0
197;500;15;5;2;1,5;Yes;120;Yes;1
75;465;15;4;2;2;No;80;Yes;0
294;480;15;6;1;1,5;Yes;120;No;0
1;370;15;4;1;1,5;Yes;40;Yes;0
357;605;15;6;2;2;Yes;120;Yes;1
211;505;15;5;2;2;Yes;80;Yes;0
301;510;15;6;1;1,5;No;120;Yes;0
343;640;15;6;2;1,5;Yes;300;Yes;0
200;510;15;5;2;1,5;Yes;300;No;1
52;410;15;4;2;1,5;Yes;80;No;1
73;425;15;4;2;2;No;40;Yes;0
68;435;15;4;2;2;Yes;80;No;1
26;325;15;4;1;2;No;40;No;0
168;485;15;5;1;2;Yes;300;No;0
366;535;15;6;2;2;No;120;No;0
220;435;15;5;2;2;No;80;No;1
337;520;15;6;2;1,5;Yes;40;Yes;0
343;640;15;6;2;1,5;Yes;300;Yes;1
345;500;15;6;2;1,5;No;40;Yes;1
152;460;15;5;1;1,5;Yes;300;No;1
341;580;15;6;2;1,5;Yes;120;Yes;0
174;405;15;5;1;2;No;120;No;1
346;450;15;6;2;1,5;No;40;No;0
299;490;15;6;1;1,5;No;80;Yes;0
79;545;15;4;2;2;No;300;Yes;0
197;500;15;5;2;1,5;Yes;120;Yes;1
291;510;15;6;1;1,5;Yes;80;Yes;1
69;505;15;4;2;2;Yes;120;Yes;1
61;460;15;4;2;1,5;No;120;Yes;0
175;515;15;5;1;2;No;300;Yes;0
214;475;15;5;2;2;Yes;120;No;1
345;500;15;6;2;1,5;No;40;Yes;0
56;490;15;4;2;1,5;Yes;300;No;1
26;325;15;4;1;2;No;40;No;1
304;520;15;6;1;1,5;No;300;No;0
303;570;15;6;1;1,5;No;300;Yes;0
4;360;15;4;1;1,5;Yes;80;No;0
151;510;15;5;1;1,5;Yes;300;Yes;1
7;490;15;4;1;1,5;Yes;300;Yes;0
195;480;15;5;2;1,5;Yes;80;Yes;1
55;540;15;4;2;1,5;Yes;300;Yes;0
215;585;15;5;2;2;Yes;300;Yes;0
290;420;15;6;1;1,5;Yes;40;No;0
80;495;15;4;2;2;No;300;No;0
151;510;15;5;1;1,5;Yes;300;Yes;0
345;500;15;6;2;1,5;No;40;Yes;0
366;535;15;6;2;2;No;120;No;1
221;505;15;5;2;2;No;120;Yes;0
160;440;15;5;1;1,5;No;300;No;0
166;425;15;5;1;2;Yes;120;No;1
215;585;15;5;2;2;Yes;300;Yes;0
72;515;15;4;2;2;Yes;300;No;0
195;480;15;5;2;1,5;Yes;80;Yes;0
193;440;15;5;2;1,5;Yes;40;Yes;1
203;460;15;5;2;1,5;No;80;Yes;1
21;455;15;4;1;2;Yes;120;Yes;0
346;450;15;6;2;1,5;No;40;No;0
289;470;15;6;1;1,5;Yes;40;Yes;1
158;380;15;5;1;1,5;No;120;No;0
69;505;15;4;2;2;Yes;120;Yes;0
79;545;15;4;2;2;No;300;Yes;1
69;505;15;4;2;2;Yes;120;Yes;1
354;495;15;6;2;2;Yes;40;No;1
320;545;15;6;1;2;No;300;No;0
167;535;15;5;1;2;Yes;300;Yes;1
316;465;15;6;1;2;No;80;No;0
340;510;15;6;2;1,5;Yes;80;No;1
208;490;15;5;2;1,5;No;300;No;0
67;485;15;4;2;2;Yes;80;Yes;0
361;525;15;6;2;2;No;40;Yes;1
360;615;15;6;2;2;Yes;300;No;0
13;410;15;4;1;1,5;No;120;Yes;1
364;515;15;6;2;2;No;80;No;0
213;525;15;5;2;2;Yes;120;Yes;1
352;570;15;6;2;1,5;No;300;No;1
176;465;15;5;1;2;No;300;No;1
168;485;15;5;1;2;Yes;300;No;0
214;475;15;5;2;2;Yes;120;No;1
198;450;15;5;2;1,5;Yes;120;No;1
53;480;15;4;2;1,5;Yes;120;Yes;1
224;515;15;5;2;2;No;300;No;0
223;565;15;5;2;2;No;300;Yes;1
289;470;15;6;1;1,5;Yes;40;Yes;1
218;395;15;5;2;2;No;40;No;1
313;475;15;6;1;2;No;40;Yes;0
50;370;15;4;2;1,5;Yes;40;No;1
61;460;15;4;2;1,5;No;120;Yes;1
219;485;15;5;2;2;No;80;Yes;0
310;505;15;6;1;2;Yes;120;No;1
209;465;15;5;2;2;Yes;40;Yes;0
24;465;15;4;1;2;Yes;300;No;1
344;590;15;6;2;1,5;Yes;300;No;1
310;505;15;6;1;2;Yes;120;No;1
361;525;15;6;2;2;No;40;Yes;0
305;495;15;6;1;2;Yes;40;Yes;0
2;320;15;4;1;1,5;Yes;40;No;0
171;435;15;5;1;2;No;80;Yes;0
304;520;15;6;1;1,5;No;300;No;1
63;520;15;4;2;1,5;No;300;Yes;0
55;540;15;4;2;1,5;Yes;300;Yes;1
314;425;15;6;1;2;No;40;No;1
15;470;15;4;1;1,5;No;300;Yes;1
21;455;15;4;1;2;Yes;120;Yes;0
348;490;15;6;2;1,5;No;80;No;0
70;455;15;4;2;2;Yes;120;No;0
348;490;15;6;2;1,5;No;80;No;1
27;415;15;4;1;2;No;80;Yes;1
307;535;15;6;1;2;Yes;80;Yes;0
209;465;15;5;2;2;Yes;40;Yes;1
164;405;15;5;1;2;Yes;80;No;1
353;545;15;6;2;2;Yes;40;Yes;0
368;595;15;6;2;2;No;300;No;0
7;490;15;4;1;1,5;Yes;300;Yes;1
200;510;15;5;2;1,5;Yes;300;No;1
352;570;15;6;2;1,5;No;300;No;0
212;455;15;5;2;2;Yes;80;No;1
167;535;15;5;1;2;Yes;300;Yes;1
54;430;15;4;2;1,5;Yes;120;No;1
339;560;15;6;2;1,5;Yes;80;Yes;0
163;455;15;5;1;2;Yes;80;Yes;1
165;475;15;5;1;2;Yes;120;Yes;1
362;475;15;6;2;2;No;40;No;1
53;480;15;4;2;1,5;Yes;120;Yes;1
308;485;15;6;1;2;Yes;80;No;0
360;615;15;6;2;2;Yes;300;No;0
211;505;15;5;2;2;Yes;80;Yes;1
348;490;15;6;2;1,5;No;80;No;1
293;530;15;6;1;1,5;Yes;120;Yes;1
301;510;15;6;1;1,5;No;120;Yes;1
208;490;15;5;2;1,5;No;300;No;1
7;490;15;4;1;1,5;Yes;300;Yes;1
27;415;15;4;1;2;No;80;Yes;0
16;420;15;4;1;1,5;No;300;No;1
23;515;15;4;1;2;Yes;300;Yes;1
224;515;15;5;2;2;No;300;No;0
63;520;15;4;2;1,5;No;300;Yes;0
295;590;15;6;1;1,5;Yes;300;Yes;1
344;590;15;6;2;1,5;Yes;300;No;1
213;525;15;5;2;2;Yes;120;Yes;0
15;470;15;4;1;1,5;No;300;Yes;1
32;445;15;4;1;2;No;300;No;1
353;545;15;6;2;2;Yes;40;Yes;0
301;510;15;6;1;1,5;No;120;Yes;0
304;520;15;6;1;1,5;No;300;No;1
176;465;15;5;1;2;No;300;No;1
175;515;15;5;1;2;No;300;Yes;0
356;535;15;6;2;2;Yes;80;No;1
337;520;15;6;2;1,5;Yes;40;Yes;0
204;410;15;5;2;1,5;No;80;No;1
212;455;15;5;2;2;Yes;80;No;0
362;475;15;6;2;2;No;40;No;1
320;545;15;6;1;2;No;300;No;0
350;510;15;6;2;1,5;No;120;No;0
49;420;15;4;2;1,5;Yes;40;Yes;1
164;405;15;5;1;2;Yes;80;No;0
292;460;15;6;1;1,5;Yes;80;No;1
175;515;15;5;1;2;No;300;Yes;0
356;535;15;6;2;2;Yes;80;No;1
170;345;15;5;1;2;No;40;No;0
10;300;15;4;1;1,5;No;40;No;1
208;490;15;5;2;1,5;No;300;No;1
72;515;15;4;2;2;Yes;300;No;0
356;535;15;6;2;2;Yes;80;No;1
176;465;15;5;1;2;No;300;No;1
2;320;15;4;1;1,5;Yes;40;No;1
7;490;15;4;1;1,5;Yes;300;Yes;1
207;540;15;5;2;1,5;No;300;Yes;0
53;480;15;4;2;1,5;Yes;120;Yes;0
176;465;15;5;1;2;No;300;No;1
197;500;15;5;2;1,5;Yes;120;Yes;0
295;590;15;6;1;1,5;Yes;300;Yes;0
305;495;15;6;1;2;Yes;40;Yes;1
21;455;15;4;1;2;Yes;120;Yes;1
337;520;15;6;2;1,5;Yes;40;Yes;0
203;460;15;5;2;1,5;No;80;Yes;1
294;480;15;6;1;1,5;Yes;120;No;1
355;585;15;6;2;2;Yes;80;Yes;0
362;475;15;6;2;2;No;40;No;1
174;405;15;5;1;2;No;120;No;1
301;510;15;6;1;1,5;No;120;Yes;0
213;525;15;5;2;2;Yes;120;Yes;0
213;525;15;5;2;2;Yes;120;Yes;1
305;495;15;6;1;2;Yes;40;Yes;0
361;525;15;6;2;2;No;40;Yes;1
219;485;15;5;2;2;No;80;Yes;1
197;500;15;5;2;1,5;Yes;120;Yes;0
219;485;15;5;2;2;No;80;Yes;1
159;490;15;5;1;1,5;No;300;Yes;0
343;640;15;6;2;1,5;Yes;300;Yes;1
299;490;15;6;1;1,5;No;80;Yes;1
18;345;15;4;1;2;Yes;40;No;1
297;450;15;6;1;1,5;No;40;Yes;1
296;540;15;6;1;1,5;Yes;300;No;0
29;435;15;4;1;2;No;120;Yes;0
319;595;15;6;1;2;No;300;Yes;0
67;485;15;4;2;2;Yes;80;Yes;0
26;325;15;4;1;2;No;40;No;0
197;500;15;5;2;1,5;Yes;120;Yes;0
304;520;15;6;1;1,5;No;300;No;0
63;520;15;4;2;1,5;No;300;Yes;0
74;375;15;4;2;2;No;40;No;1
23;515;15;4;1;2;Yes;300;Yes;1
53;480;15;4;2;1,5;Yes;120;Yes;0
364;515;15;6;2;2;No;80;No;1
302;460;15;6;1;1,5;No;120;No;1
349;560;15;6;2;1,5;No;120;Yes;0
299;490;15;6;1;1,5;No;80;Yes;0
18;345;15;4;1;2;Yes;40;No;0
176;465;15;5;1;2;No;300;No;0
1;370;15;4;1;1,5;Yes;40;Yes;0
147;430;15;5;1;1,5;Yes;80;Yes;1
362;475;15;6;2;2;No;40;No;1
171;435;15;5;1;2;No;80;Yes;1
59;440;15;4;2;1,5;No;80;Yes;1
219;485;15;5;2;2;No;80;Yes;1
313;475;15;6;1;2;No;40;Yes;1
349;560;15;6;2;1,5;No;120;Yes;1
200;510;15;5;2;1,5;Yes;300;No;1
297;450;15;6;1;1,5;No;40;Yes;1
368;595;15;6;2;2;No;300;No;0
162;365;15;5;1;2;Yes;40;No;0
362;475;15;6;2;2;No;40;No;1
222;455;15;5;2;2;No;120;No;0
171;435;15;5;1;2;No;80;Yes;0
295;590;15;6;1;1,5;Yes;300;Yes;0
209;465;15;5;2;2;Yes;40;Yes;0
214;475;15;5;2;2;Yes;120;No;0
362;475;15;6;2;2;No;40;No;1
59;440;15;4;2;1,5;No;80;Yes;1
168;485;15;5;1;2;Yes;300;No;1
31;495;15;4;1;2;No;300;Yes;0
347;540;15;6;2;1,5;No;80;Yes;1
362;475;15;6;2;2;No;40;No;0
31;495;15;4;1;2;No;300;Yes;0
345;500;15;6;2;1,5;No;40;Yes;1
359;665;15;6;2;2;Yes;300;Yes;0
29;435;15;4;1;2;No;120;Yes;1
344;590;15;6;2;1,5;Yes;300;No;0
361;525;15;6;2;2;No;40;Yes;1
298;400;15;6;1;1,5;No;40;No;1
291;510;15;6;1;1,5;Yes;80;Yes;1
150;400;15;5;1;1,5;Yes;120;No;1
154;320;15;5;1;1,5;No;40;No;0
23;515;15;4;1;2;Yes;300;Yes;1
343;640;15;6;2;1,5;Yes;300;Yes;0
176;465;15;5;1;2;No;300;No;1
361;525;15;6;2;2;No;40;Yes;0
160;440;15;5;1;1,5;No;300;No;1
299;490;15;6;1;1,5;No;80;Yes;1
3;410;15;4;1;1,5;Yes;80;Yes;1
344;590;15;6;2;1,5;Yes;300;No;0
7;490;15;4;1;1,5;Yes;300;Yes;1
64;470;15;4;2;1,5;No;300;No;0
146;340;15;5;1;1,5;Yes;40;No;1
365;585;15;6;2;2;No;120;Yes;1
222;455;15;5;2;2;No;120;No;0
197;500;15;5;2;1,5;Yes;120;Yes;0
166;425;15;5;1;2;Yes;120;No;1
224;515;15;5;2;2;No;300;No;1
171;435;15;5;1;2;No;80;Yes;0
353;545;15;6;2;2;Yes;40;Yes;1
163;455;15;5;1;2;Yes;80;Yes;0
168;485;15;5;1;2;Yes;300;No;1
337;520;15;6;2;1,5;Yes;40;Yes;0
301;510;15;6;1;1,5;No;120;Yes;0
73;425;15;4;2;2;No;40;Yes;0
221;505;15;5;2;2;No;120;Yes;1
216;535;15;5;2;2;Yes;300;No;1
345;500;15;6;2;1,5;No;40;Yes;0
207;540;15;5;2;1,5;No;300;Yes;1
65;445;15;4;2;2;Yes;40;Yes;1
361;525;15;6;2;2;No;40;Yes;0
160;440;15;5;1;1,5;No;300;No;1
205;480;15;5;2;1,5;No;120;Yes;0
75;465;15;4;2;2;No;80;Yes;0
222;455;15;5;2;2;No;120;No;0
4;360;15;4;1;1,5;Yes;80;No;1
360;615;15;6;2;2;Yes;300;No;1
291;510;15;6;1;1,5;Yes;80;Yes;0
56;490;15;4;2;1,5;Yes;300;No;0
61;460;15;4;2;1,5;No;120;Yes;1
338;470;15;6;2;1,5;Yes;40;No;0
156;360;15;5;1;1,5;No;80;No;1
368;595;15;6;2;2;No;300;No;0
17;395;15;4;1;2;Yes;40;Yes;1
293;530;15;6;1;1,5;Yes;120;Yes;0
172;385;15;5;1;2;No;80;No;0
63;520;15;4;2;1,5;No;300;Yes;1
208;490;15;5;2;1,5;No;300;No;0
348;490;15;6;2;1,5;No;80;No;1
53;480;15;4;2;1,5;Yes;120;Yes;0
23;515;15;4;1;2;Yes;300;Yes;0
76;415;15;4;2;2;No;80;No;0
159;490;15;5;1;1,5;No;300;Yes;0
309;555;15;6;1;2;Yes;120;Yes;0
357;605;15;6;2;2;Yes;120;Yes;0
214;475;15;5;2;2;Yes;120;No;0
366;535;15;6;2;2;No;120;No;1
55;540;15;4;2;1,5;Yes;300;Yes;1
298;400;15;6;1;1,5;No;40;No;1
299;490;15;6;1;1,5;No;80;Yes;0
22;405;15;4;1;2;Yes;120;No;0
77;485;15;4;2;2;No;120;Yes;1
361;525;15;6;2;2;No;40;Yes;0
303;570;15;6;1;1,5;No;300;Yes;1
297;450;15;6;1;1,5;No;40;Yes;1
311;615;15;6;1;2;Yes;300;Yes;0
17;395;15;4;1;2;Yes;40;Yes;0
161;415;15;5;1;2;Yes;40;Yes;1
60;390;15;4;2;1,5;No;80;No;1
173;455;15;5;1;2;No;120;Yes;0
75;465;15;4;2;2;No;80;Yes;1
28;365;15;4;1;2;No;80;No;0
308;485;15;6;1;2;Yes;80;No;1
214;475;15;5;2;2;Yes;120;No;1
63;520;15;4;2;1,5;No;300;Yes;0
79;545;15;4;2;2;No;300;Yes;0
344;590;15;6;2;1,5;Yes;300;No;0
213;525;15;5;2;2;Yes;120;Yes;0
201;420;15;5;2;1,5;No;40;Yes;0
304;520;15;6;1;1,5;No;300;No;0
219;485;15;5;2;2;No;80;Yes;1
174;405;15;5;1;2;No;120;No;1
24;465;15;4;1;2;Yes;300;No;0
202;370;15;5;2;1,5;No;40;No;0
168;485;15;5;1;2;Yes;300;No;1
31;495;15;4;1;2;No;300;Yes;0
310;505;15;6;1;2;Yes;120;No;0
340;510;15;6;2;1,5;Yes;80;No;0
224;515;15;5;2;2;No;300;No;0
163;455;15;5;1;2;Yes;80;Yes;1
64;470;15;4;2;1,5;No;300;No;0
159;490;15;5;1;1,5;No;300;Yes;1
345;500;15;6;2;1,5;No;40;Yes;1
168;485;15;5;1;2;Yes;300;No;0
80;495;15;4;2;2;No;300;No;0
359;665;15;6;2;2;Yes;300;Yes;0
296;540;15;6;1;1,5;Yes;300;No;0
75;465;15;4;2;2;No;80;Yes;0
348;490;15;6;2;1,5;No;80;No;1
50;370;15;4;2;1,5;Yes;40;No;0
155;410;15;5;1;1,5;No;80;Yes;0
308;485;15;6;1;2;Yes;80;No;0
362;475;15;6;2;2;No;40;No;1
197;500;15;5;2;1,5;Yes;120;Yes;1
342;530;15;6;2;1,5;Yes;120;No;1
355;585;15;6;2;2;Yes;80;Yes;0
348;490;15;6;2;1,5;No;80;No;0
347;540;15;6;2;1,5;No;80;Yes;1
302;460;15;6;1;1,5;No;120;No;1
359;665;15;6;2;2;Yes;300;Yes;1
356;535;15;6;2;2;Yes;80;No;1
160;440;15;5;1;1,5;No;300;No;1
289;470;15;6;1;1,5;Yes;40;Yes;0
347;540;15;6;2;1,5;No;80;Yes;0
77;485;15;4;2;2;No;120;Yes;1
164;405;15;5;1;2;Yes;80;No;0
215;585;15;5;2;2;Yes;300;Yes;0
152;460;15;5;1;1,5;Yes;300;No;0
